sales_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,SKU,Rating,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Shipping_Type,Add_ons_Purchased,Add_on_Total
19754,19787,19,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,11396.8,1139.68,10,2024-05-24,Same Day,Extended Warranty,15.72
19755,19787,19,Female,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,2024-06-28,Expedited,Extended Warranty,57.77
19756,19787,19,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-09-03,Standard,"Extended Warranty, Extended Warranty",109.71
19757,19791,59,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,2024-09-13,Same Day,,0
19758,19792,20,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-05-13,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",234.09
19759,19793,80,Female,No,Smartwatch,SWT567,3,Completed,PayPal,2757,459.5,6,2024-02-21,Same Day,Accessory,39.6
19760,19793,80,Female,No,Tablet,TBL345,2,Cancelled,PayPal,3145.64,786.41,4,2024-09-09,Same Day,"Extended Warranty, Extended Warranty",130.67
19761,19794,25,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,786.41,786.41,1,2024-04-20,Standard,Impulse Item,24.85
19762,19794,25,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,2024-08-31,Standard,"Impulse Item, Extended Warranty, Impulse Item",198.42
19763,19795,46,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-01-08,Expedited,"Extended Warranty, Impulse Item",108.89
19764,19795,46,Male,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,3145.64,786.41,4,2024-01-13,Same Day,"Extended Warranty, Accessory, Extended Warranty",130.82
19765,19795,46,Male,No,Headphones,HDP456,2,Cancelled,PayPal,3611.8,361.18,10,2024-09-11,Standard,Accessory,44.74
19766,19796,22,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-04-01,Same Day,,0
19767,19796,22,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,1378.5,459.5,3,2024-05-02,Standard,,0
19768,19798,49,Male,No,Smartphone,SMP234,4,Completed,PayPal,9117.44,1139.68,8,2024-08-31,Expedited,,0
19769,19799,32,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1378.5,459.5,3,2024-03-08,Same Day,"Accessory, Accessory",80.84
19770,19800,54,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2024-04-27,Expedited,"Accessory, Accessory, Extended Warranty",181.27
19771,19801,72,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,4045.92,674.32,6,2024-07-18,Standard,"Accessory, Impulse Item, Accessory",206.17
19772,19802,26,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1444.72,361.18,4,2024-03-28,Expedited,,0
19773,19802,26,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,2024-05-28,Same Day,Accessory,52.94
19774,19803,28,Female,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,2024-08-18,Same Day,"Impulse Item, Impulse Item",168.62
19775,19804,58,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,2024-03-02,Expedited,"Accessory, Accessory, Impulse Item",202.92
19776,19804,58,Male,Yes,Smartphone,SMP234,2,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-08-22,Expedited,Accessory,32.43
19777,19805,20,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-07-02,Standard,,0
19778,19806,20,Male,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-02-10,Standard,"Extended Warranty, Extended Warranty, Accessory",145.48
19779,19806,20,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,2024-03-12,Same Day,Extended Warranty,82.4
19780,19806,20,Male,No,Tablet,TBL345,1,Completed,PayPal,2359.23,786.41,3,2024-04-21,Expedited,"Accessory, Impulse Item, Accessory",196.39
19781,19807,56,Female,No,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-01-04,Expedited,"Impulse Item, Extended Warranty",162.48
19782,19807,56,Female,Yes,Headphones,HDP456,1,Cancelled,PayPal,2167.08,361.18,6,2024-06-24,Same Day,"Extended Warranty, Impulse Item",103.91
19783,19807,56,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,6743.2,674.32,10,2024-07-01,Standard,"Impulse Item, Impulse Item, Extended Warranty",179.83
19784,19807,56,Female,No,Headphones,HDP456,5,Completed,PayPal,2528.26,361.18,7,2024-09-19,Same Day,"Extended Warranty, Impulse Item",117.45
19785,19808,36,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-04-07,Standard,Extended Warranty,82.01
19786,19808,36,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1378.5,459.5,3,2024-04-30,Standard,"Impulse Item, Accessory",131.57
19787,19808,36,Male,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-05-14,Standard,"Accessory, Impulse Item",82.03
19788,19813,42,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,7077.69,786.41,9,2024-02-15,Standard,"Impulse Item, Extended Warranty",72.02
19789,19813,42,Female,No,Tablet,TBL345,1,Cancelled,PayPal,3932.05,786.41,5,2024-02-19,Standard,Extended Warranty,90.99
19790,19813,42,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,4558.72,1139.68,4,2024-06-14,Same Day,Extended Warranty,14.38
19791,19814,47,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,1838,459.5,4,2024-05-04,Same Day,Extended Warranty,52.78
19792,19816,75,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,919,459.5,2,2024-05-23,Expedited,,0
19793,19817,71,Female,Yes,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,2024-03-22,Expedited,Accessory,96.59
19794,19817,71,Female,No,Headphones,HDP456,1,Cancelled,PayPal,2528.26,361.18,7,2024-07-30,Same Day,"Impulse Item, Extended Warranty",115.71
19795,19819,72,Female,No,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,2024-06-19,Standard,,0
19796,19820,32,Female,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,2024-03-27,Same Day,,0
19797,19820,32,Female,Yes,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-09-20,Same Day,,0
19798,19821,52,Male,No,Smartwatch,SWT567,1,Completed,PayPal,4135.5,459.5,9,2024-08-14,Standard,"Impulse Item, Impulse Item, Accessory",175.89
19799,19822,72,Female,No,Laptop,LTP123,2,Completed,Credit Card,5394.56,674.32,8,2024-03-28,Same Day,"Impulse Item, Impulse Item",88.94
19800,19823,68,Male,No,Smartwatch,SWT567,4,Completed,PayPal,2757,459.5,6,2024-01-05,Standard,"Extended Warranty, Impulse Item",123.71
19801,19823,68,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,3932.05,786.41,5,2024-06-17,Expedited,Impulse Item,72.05
19802,19824,76,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,3250.62,361.18,9,2024-04-14,Expedited,,0
19803,19824,76,Male,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,2024-09-12,Same Day,Extended Warranty,76.73
19804,19825,42,Male,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-05-15,Standard,"Accessory, Accessory, Accessory",245.81
19805,19826,39,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-05-06,Same Day,"Extended Warranty, Accessory",123.01
19806,19828,43,Female,No,Tablet,TBL345,2,Completed,PayPal,4718.46,786.41,6,2024-03-10,Expedited,"Impulse Item, Accessory",108.23
19807,19828,43,Female,No,Tablet,TBL345,5,Completed,Credit Card,6291.28,786.41,8,2024-05-19,Same Day,"Impulse Item, Accessory",157.71
19808,19828,43,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-07,Same Day,,0
19809,19830,23,Male,No,Laptop,LTP123,4,Completed,Credit Card,2697.28,674.32,4,2024-08-30,Expedited,Extended Warranty,66.86
19810,19832,35,Female,No,Tablet,TBL345,5,Completed,Credit Card,2359.23,786.41,3,2024-05-12,Same Day,"Accessory, Extended Warranty, Extended Warranty",104.35
19811,19832,35,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-06-13,Expedited,"Impulse Item, Impulse Item, Accessory",146.22
19812,19834,62,Male,No,Tablet,TBL345,5,Completed,Credit Card,2359.23,786.41,3,2024-02-28,Expedited,,0
19813,19836,36,Female,Yes,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-05-16,Same Day,,0
19814,19836,36,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-06-01,Same Day,Impulse Item,70.95
19815,19838,61,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,1378.5,459.5,3,2024-02-24,Expedited,Accessory,13.03
19816,19838,61,Female,Yes,Headphones,HDP456,3,Cancelled,PayPal,2889.44,361.18,8,2024-04-06,Expedited,,0
19817,19839,60,Female,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,2024-02-15,Standard,Accessory,73.89
19818,19839,60,Female,Yes,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-07-06,Standard,Accessory,74.74
19819,19841,57,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,2024-01-25,Standard,,0
19820,19841,57,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,2024-03-01,Same Day,Impulse Item,43.41
19821,19842,40,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,4595,459.5,10,2024-03-30,Standard,"Accessory, Accessory, Extended Warranty",220.76
19822,19842,40,Male,No,Smartwatch,SWT567,3,Completed,PayPal,3216.5,459.5,7,2024-04-17,Expedited,"Impulse Item, Extended Warranty",91.45
19823,19842,40,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-05-05,Standard,Impulse Item,92.16
19824,19843,60,Female,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-03-31,Expedited,"Accessory, Accessory, Impulse Item",132.25
19825,19843,60,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2889.44,361.18,8,2024-05-30,Standard,"Extended Warranty, Impulse Item",71.42
19826,19844,74,Male,No,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,2024-07-17,Expedited,Accessory,32.36
19827,19845,39,Female,No,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-03-01,Expedited,Accessory,51.05
19828,19845,39,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,2757,459.5,6,2024-03-23,Expedited,"Impulse Item, Accessory, Impulse Item",197.73
19829,19846,41,Male,No,Smartwatch,SWT567,2,Completed,PayPal,4595,459.5,10,2024-05-27,Expedited,Extended Warranty,12.44
19830,19846,41,Male,No,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,2024-08-05,Expedited,"Extended Warranty, Extended Warranty",102.42
19831,19848,39,Male,No,Smartphone,SMP234,1,Completed,Credit Card,7977.76,1139.68,7,2024-02-21,Expedited,"Impulse Item, Accessory",23.08
19832,19848,39,Male,No,Tablet,TBL345,2,Cancelled,PayPal,4718.46,786.41,6,2024-08-09,Same Day,,0
19833,19849,25,Male,No,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-04-02,Expedited,,0
19834,19849,25,Male,No,Headphones,HDP456,2,Completed,PayPal,722.36,361.18,2,2024-06-09,Same Day,,0
19835,19850,48,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,459.5,459.5,1,2024-04-16,Standard,,0
19836,19850,48,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,2359.23,786.41,3,2024-04-16,Same Day,,0
19837,19851,67,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-01-31,Same Day,Impulse Item,80.12
19838,19851,67,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-05-28,Standard,,0
19839,19852,79,Male,No,Tablet,TBL345,2,Completed,PayPal,2359.23,786.41,3,2024-08-10,Standard,Impulse Item,50.74
19840,19853,55,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,4718.46,786.41,6,2024-02-13,Standard,"Impulse Item, Impulse Item, Impulse Item",191.53
19841,19853,55,Male,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,2024-09-06,Standard,,0
19842,19854,31,Female,No,Laptop,LTP123,1,Completed,PayPal,2697.28,674.32,4,2024-02-25,Standard,,0
19843,19854,31,Female,No,Headphones,HDP456,4,Completed,Credit Card,361.18,361.18,1,2024-05-08,Standard,"Impulse Item, Impulse Item, Extended Warranty",149.96
19844,19855,47,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,5504.87,786.41,7,2024-08-08,Standard,"Accessory, Impulse Item",96.95
19845,19856,61,Male,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-07-16,Expedited,"Impulse Item, Accessory, Impulse Item",137.13
19846,19857,77,Female,No,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2024-05-02,Same Day,"Impulse Item, Extended Warranty",120.41
19847,19859,77,Female,No,Smartphone,SMP234,5,Completed,PayPal,1139.68,1139.68,1,2024-01-22,Same Day,"Accessory, Extended Warranty",112.9
19848,19861,74,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1838,459.5,4,2024-03-12,Expedited,"Impulse Item, Accessory",83.75
19849,19863,66,Female,Yes,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,2024-06-18,Expedited,,0
19850,19865,38,Female,No,Smartphone,SMP234,1,Completed,PayPal,2279.36,1139.68,2,2024-07-23,Same Day,"Accessory, Impulse Item, Impulse Item",127.4
19851,19866,61,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-07-21,Standard,Impulse Item,40.47
19852,19867,76,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,1348.64,674.32,2,2024-07-23,Standard,"Extended Warranty, Extended Warranty",105.02
19853,19868,27,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-05-26,Same Day,"Impulse Item, Accessory",140.85
19854,19869,19,Female,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,2024-03-19,Expedited,Accessory,31.52
19855,19869,19,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,919,459.5,2,2024-07-05,Standard,,0
19856,19870,23,Male,No,Smartphone,SMP234,2,Completed,Credit Card,3419.04,1139.68,3,2024-03-23,Expedited,Impulse Item,57.62
19857,19872,56,Male,No,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-08-19,Same Day,"Impulse Item, Impulse Item",147.19
19858,19873,45,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,4558.72,1139.68,4,2024-03-07,Same Day,"Impulse Item, Extended Warranty",127.67
19859,19873,45,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-04-04,Expedited,"Accessory, Impulse Item, Impulse Item",188.12
19860,19873,45,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,2697.28,674.32,4,2024-07-18,Same Day,"Impulse Item, Accessory, Extended Warranty",155.35
19861,19874,18,Female,No,Tablet,TBL345,5,Cancelled,PayPal,786.41,786.41,1,2024-02-19,Expedited,Accessory,78.25
19862,19875,46,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,3611.8,361.18,10,2024-06-27,Standard,"Extended Warranty, Accessory",78.66
19863,19876,28,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-01-07,Expedited,"Accessory, Impulse Item, Impulse Item",96.94
19864,19879,68,Female,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,2024-07-17,Standard,"Extended Warranty, Impulse Item",127.88
19865,19879,68,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,919,459.5,2,2024-07-19,Expedited,Accessory,73.18
19866,19879,68,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-09-03,Expedited,"Impulse Item, Accessory",125.22
19867,19880,63,Female,Yes,Headphones,HDP456,5,Completed,Bank Transfer,722.36,361.18,2,2024-01-27,Standard,"Extended Warranty, Impulse Item",125.25
19868,19880,63,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,1378.5,459.5,3,2024-09-19,Expedited,"Impulse Item, Accessory",51.75
19869,19881,19,Male,Yes,Headphones,HDP456,5,Completed,PayPal,2889.44,361.18,8,2024-01-24,Standard,Extended Warranty,75.37
19870,19881,19,Male,No,Laptop,LTP123,5,Cancelled,PayPal,2022.96,674.32,3,2024-03-18,Standard,,0
19871,19881,19,Male,No,Tablet,TBL345,4,Cancelled,PayPal,7077.69,786.41,9,2024-03-24,Same Day,,0
19872,19882,22,Male,No,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,2024-06-02,Same Day,Accessory,75.8
19873,19882,22,Male,No,Tablet,TBL345,5,Cancelled,PayPal,5504.87,786.41,7,2024-08-10,Expedited,"Impulse Item, Impulse Item",112.21
19874,19882,22,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-23,Standard,,0
19875,19883,25,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,4135.5,459.5,9,2024-04-09,Expedited,,0
19876,19886,63,Male,No,Smartphone,SMP234,4,Completed,PayPal,2279.36,1139.68,2,2024-03-26,Same Day,,0
19877,19886,63,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1838,459.5,4,2024-08-10,Standard,,0
19878,19887,66,Female,No,Tablet,TBL345,1,Completed,Credit Card,1572.82,786.41,2,2024-08-29,Expedited,Impulse Item,27.66
19879,19888,54,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,6068.88,674.32,9,2024-02-07,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",223.99
19880,19888,54,Male,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,2024-02-07,Standard,"Impulse Item, Impulse Item, Accessory",67.38
19881,19888,54,Male,Yes,Tablet,TBL345,1,Cancelled,Credit Card,3145.64,786.41,4,2024-07-17,Same Day,,0
19882,19888,54,Male,Yes,Headphones,HDP456,3,Cancelled,Credit Card,3611.8,361.18,10,2024-08-11,Standard,,0
19883,19889,72,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2297.5,459.5,5,2024-04-07,Expedited,,0
19884,19889,72,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3250.62,361.18,9,2024-06-28,Same Day,,0
19885,19890,28,Male,No,Smartwatch,SWT567,1,Completed,PayPal,3676,459.5,8,2024-09-03,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",172.38
19886,19891,29,Female,Yes,Headphones,HDP456,4,Completed,Credit Card,3611.8,361.18,10,2024-05-17,Standard,"Accessory, Impulse Item, Impulse Item",180.01
19887,19892,45,Female,No,Smartwatch,SWT567,2,Completed,PayPal,919,459.5,2,2024-04-19,Standard,"Extended Warranty, Accessory, Extended Warranty",103.21
19888,19892,45,Female,No,Laptop,LTP123,2,Completed,Credit Card,1348.64,674.32,2,2024-09-03,Standard,Impulse Item,27
19889,19896,66,Male,Yes,Laptop,LTP123,2,Cancelled,Credit Card,2022.96,674.32,3,2024-06-04,Same Day,"Extended Warranty, Impulse Item",123
19890,19896,66,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,2024-06-24,Standard,"Accessory, Impulse Item",92.9
19891,19897,65,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,2757,459.5,6,2024-01-13,Expedited,,0
19892,19897,65,Male,Yes,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-04-04,Standard,"Extended Warranty, Accessory",154.09
19893,19897,65,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-04-24,Expedited,,0
19894,19898,35,Female,No,Headphones,HDP456,5,Completed,PayPal,2528.26,361.18,7,2024-05-10,Expedited,"Impulse Item, Extended Warranty",111.48
19895,19898,35,Female,No,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,2024-08-09,Standard,,0
19896,19899,49,Male,No,Laptop,LTP123,4,Completed,Credit Card,674.32,674.32,1,2024-05-02,Same Day,"Impulse Item, Impulse Item, Impulse Item",126.18
19897,19899,49,Male,No,Laptop,LTP123,1,Cancelled,PayPal,1348.64,674.32,2,2024-08-15,Standard,"Extended Warranty, Impulse Item",47.89
19898,19900,70,Male,No,Headphones,HDP456,2,Cancelled,Bank Transfer,3611.8,361.18,10,2024-05-12,Same Day,Impulse Item,32.41
19899,19901,80,Female,No,Headphones,HDP456,4,Completed,Credit Card,1083.54,361.18,3,2024-06-11,Standard,,0
19900,19901,80,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,3145.64,786.41,4,2024-09-21,Standard,,0
19901,19902,40,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,2024-06-21,Expedited,,0
19902,19903,42,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,4720.24,674.32,7,2024-07-03,Same Day,"Impulse Item, Accessory, Impulse Item",243.75
19903,19903,42,Female,Yes,Tablet,TBL345,4,Completed,Credit Card,7864.1,786.41,10,2024-08-17,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",177.12
19904,19904,25,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,1348.64,674.32,2,2024-07-21,Same Day,"Accessory, Accessory, Extended Warranty",135.38
19905,19905,76,Male,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-09-17,Expedited,"Accessory, Accessory, Accessory",190.67
19906,19906,40,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,11396.8,1139.68,10,2024-01-20,Same Day,"Extended Warranty, Extended Warranty",94.48
19907,19906,40,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,2024-09-14,Expedited,Accessory,67.46
19908,19908,54,Male,No,Headphones,HDP456,4,Completed,Credit Card,2889.44,361.18,8,2024-04-07,Expedited,,0
19909,19909,44,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,2279.36,1139.68,2,2024-05-22,Expedited,Accessory,23.59
19910,19909,44,Male,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-09-18,Expedited,"Accessory, Extended Warranty",76.34
19911,19910,71,Female,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-04-08,Expedited,"Extended Warranty, Impulse Item, Impulse Item",147.13
19912,19910,71,Female,No,Smartphone,SMP234,3,Completed,PayPal,9117.44,1139.68,8,2024-08-22,Expedited,"Accessory, Accessory",69.3
19913,19911,31,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,2889.44,361.18,8,2024-01-01,Expedited,Extended Warranty,61.79
19914,19911,31,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,3371.6,674.32,5,2024-01-12,Same Day,"Impulse Item, Extended Warranty, Impulse Item",149.04
19915,19911,31,Male,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,2024-02-25,Standard,,0
